"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
68,"1","B","2","new","1","1","1","1","1","1","0","1","2","4.0690136689991","1",99
68,"2","A","1","old","0","0","1","0","0","1","0","0","1","1.7278404480021","1",99
68,"2","A","1","old","0","1","0","0","1","0","0","0","2","1.67691931299851","0",99
68,"0","A","1","new","0","0","0","0","0","0","0","0","1","1.30879651300347","1",99
68,"1","A","1","new","0","1","0","0","0","0","0","0","1","0.96613589199842","1",99
68,"3","A","1","new","0","0","0","0","1","1","0","1","2","1.83512687500115","0",99
68,"3","B","2","new","0","0","0","1","1","1","1","1","2","2.24288617899947","1",99
68,"3","A","1","new","0","1","0","1","0","1","0","0","2","2.76469447500131","0",99
68,"1","A","1","new","0","0","1","0","0","0","0","0","1","0.927482642000541","1",99
68,"3","A","1","new","1","0","0","0","0","1","1","0","2","3.03469153900005","0",99
68,"2","B","2","new","1","1","1","1","0","0","1","1","1","2.6052801299993","0",99
68,"3","A","1","new","0","0","0","1","0","1","0","1","1","2.37846274399999","1",99
68,"2","B","2","old","1","1","0","1","1","0","1","1","2","1.66974917699918","1",99
68,"2","A","1","old","1","0","0","1","0","0","0","0","1","2.61535540100158","1",99
68,"2","B","2","new","0","1","0","1","1","1","1","1","2","2.1164737830004","1",99
68,"0","B","2","new","1","1","1","1","1","1","1","1","2","2.41353411700038","1",99
68,"2","A","1","old","0","1","0","0","1","0","0","0","1","1.55341884600057","1",99
68,"2","B","2","new","1","0","1","0","1","1","1","1","2","2.29027954799676","1",99
68,"3","B","2","new","1","0","0","1","0","1","1","1","1","1.9552455410012","0",99
68,"3","B","2","new","0","1","1","0","1","1","0","1","2","2.3672625399995","1",99
68,"3","B","2","new","0","1","0","0","1","1","1","1","1","1.93804887100123","0",99
68,"2","B","2","old","0","1","1","0","1","1","1","1","1","3.81911852499979","0",99
68,"0","B","2","new","1","1","1","1","1","1","1","1","2","2.72105546400053","1",99
68,"3","A","1","new","0","0","1","1","0","1","0","0","1","1.93998067400025","1",99
68,"2","B","2","new","1","0","1","1","1","1","0","1","2","1.11211099700085","1",99
68,"1","A","1","new","0","0","0","0","0","0","0","1","1","1.41975620499943","1",99
68,"2","A","1","new","1","0","0","0","0","0","1","0","1","1.60163278699838","1",99
68,"2","A","1","new","0","0","1","0","0","0","1","0","1","1.60214099999939","1",99
68,"1","A","1","new","0","0","0","1","0","0","0","0","1","1.90834345199983","1",99
68,"2","A","1","new","0","0","0","0","0","1","1","0","1","1.61117746799937","1",99
68,"2","A","1","new","0","1","1","0","0","0","0","0","1","1.26823458099898","1",99
68,"2","B","2","old","1","0","1","1","0","1","1","1","2","2.24063016799846","1",99
68,"2","A","1","new","1","0","0","0","1","0","0","0","2","2.55650851099927","0",99
68,"1","A","1","new","1","0","0","0","0","0","0","0","2","1.75173433999953","0",99
68,"2","B","2","old","0","1","1","0","1","1","1","1","1","0.969450148997566","0",99
68,"3","A","1","new","1","1","0","0","0","0","1","0","1","1.62654069999917","1",99
68,"2","A","1","new","0","0","0","0","0","1","1","0","1","1.83007717899818","1",99
68,"3","A","1","new","0","1","1","1","0","0","0","0","1","1.9491851979983","1",99
68,"3","B","2","new","0","0","1","1","0","1","1","1","2","2.46409933700124","1",99
68,"2","B","2","old","1","1","1","1","1","1","0","0","2","1.40483996799958","1",99
68,"1","A","1","new","0","0","0","0","0","1","0","0","1","2.98307144099817","1",99
68,"1","B","2","new","0","1","1","1","1","1","1","1","2","3.09415512399937","1",99
68,"1","B","2","new","1","1","1","1","0","1","1","1","2","1.17753775099845","1",99
68,"3","A","1","new","0","0","1","0","0","1","0","1","1","2.11193460399954","1",99
68,"2","B","2","old","1","1","1","1","1","1","0","0","2","1.40893931600294","1",99
68,"3","B","2","new","1","0","1","1","0","0","1","1","1","3.21378205300061","0",99
68,"3","B","2","new","1","0","1","1","1","0","1","0","2","1.70647163300237","1",99
68,"2","A","1","old","0","0","0","0","0","0","1","1","1","1.29650777699862","1",99
68,"1","B","2","new","1","1","1","1","1","1","1","0","2","1.41061165100109","1",99
68,"2","A","1","new","0","1","1","0","0","0","0","0","1","1.26562656800161","1",99
68,"2","A","1","old","1","0","0","1","0","0","0","0","1","2.07462881500032","1",99
68,"2","A","1","old","0","0","1","0","0","1","0","0","2","2.36436227300146","0",99
68,"2","B","2","new","1","0","1","1","1","1","1","0","2","0.547462786998949","1",99
68,"1","B","2","new","1","1","1","0","1","1","1","1","2","1.22832005600139","1",99
68,"1","A","1","new","0","0","0","0","0","0","1","0","1","1.07051136100199","1",99
68,"1","B","2","new","1","1","1","1","1","0","1","1","1","1.30621084499944","0",99
68,"3","B","2","new","0","0","1","0","1","1","1","1","2","2.47797211500074","1",99
68,"0","A","1","new","0","0","0","0","0","0","0","0","1","1.44219687499935","1",99
68,"2","A","1","new","0","0","0","1","1","0","0","0","1","0.70099166","1",99
68,"2","A","1","new","0","0","1","1","0","0","0","0","1","1.01100181700167","1",99
68,"2","A","1","new","0","1","0","0","0","1","0","0","2","1.46275863800111","0",99
68,"1","B","2","new","1","0","1","1","1","1","1","1","2","0.983097747997817","1",99
68,"2","A","1","new","1","0","0","1","0","0","0","0","1","2.257930734002","1",99
68,"2","A","1","old","0","0","0","0","0","0","1","1","1","1.87048856399997","1",99
68,"2","B","2","old","1","1","0","1","1","0","1","1","1","1.89275740099765","0",99
68,"1","B","2","new","1","1","0","1","1","1","1","1","2","1.4795921119985","1",99
68,"2","B","2","old","1","0","1","1","0","1","1","1","2","1.58970098899954","1",99
68,"1","A","1","new","0","0","0","0","1","0","0","0","1","1.74914769200041","1",99
