"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
52,"0","B","2","new","1","1","1","1","0","0","0","0","1","1.77568693600006","0",214
52,"2","B","2","old","0","1","1","1","0","0","1","0","2","3.84338478000063","1",214
52,"2","A","1","new","0","0","0","1","1","1","1","0","1","1.72165339799903","1",214
52,"2","B","2","new","1","1","1","0","0","0","0","1","2","2.78895222900064","1",214
52,"2","B","2","new","1","0","1","1","0","1","0","0","1","1.9007282700004","0",214
52,"2","B","2","old","1","1","1","1","0","1","0","1","2","2.04025662099957","1",214
52,"1","B","2","new","0","1","1","1","0","0","0","0","2","2.54357604399956","1",214
52,"1","B","2","new","1","1","1","0","0","0","0","0","1","1.44426462099909","0",214
52,"1","B","2","new","1","1","0","1","0","0","0","0","1","2.03955929400036","0",214
52,"2","B","2","new","1","1","1","1","1","1","0","0","1","3.62626779699895","0",214
52,"2","A","1","new","1","0","0","0","0","1","1","1","2","2.79686171799949","0",214
52,"0","A","1","new","0","0","0","0","1","1","1","1","1","1.85198517099889","1",214
52,"0","B","2","new","1","1","1","1","0","0","0","0","2","1.96167808599966","1",214
52,"2","B","2","old","1","0","1","0","0","0","0","0","1","2.85492786000032","0",214
52,"3","B","2","new","1","0","1","1","1","1","0","0","2","1.22174706899932","1",214
52,"3","A","1","new","0","0","1","1","1","1","1","0","1","2.64601942599984","1",214
52,"3","A","1","new","1","0","0","1","1","0","1","1","2","1.05782741099938","0",214
52,"1","A","1","new","1","0","0","0","1","1","1","1","2","3.63542134899944","0",214
52,"2","B","2","new","1","1","1","0","0","0","1","0","2","3.41351868899983","1",214
52,"2","B","2","new","1","0","0","1","0","0","0","0","1","1.06930934999946","0",214
52,"3","B","2","new","1","1","1","1","1","0","1","1","1","3.35645916400063","0",214
52,"3","B","2","new","1","1","1","1","1","1","1","0","None",NA,NA,214
52,"2","A","1","old","0","0","1","0","0","1","1","1","1","3.76373797399901","1",214
52,"2","B","2","old","0","1","1","1","0","0","1","0","1","2.92994371300119","0",214
52,"2","A","1","old","0","1","0","0","1","1","1","0","1","3.00573648799946","1",214
52,"2","A","1","old","0","0","0","1","1","0","1","1","1","2.70842251400063","1",214
52,"2","B","2","new","0","1","1","1","1","0","0","0","2","1.93208066199986","1",214
52,"1","A","1","new","0","0","0","0","1","1","1","0","1","0.918070346000604","1",214
52,"3","B","2","new","1","1","1","0","0","0","1","1","2","2.21205002700117","1",214
52,"1","A","1","new","0","0","0","1","1","1","1","1","1","1.83818518199951","1",214
52,"2","A","1","old","0","0","0","1","1","0","1","1","1","2.10136076300114","1",214
52,"2","B","2","old","1","0","1","0","0","0","0","0","2","2.61822143799873","1",214
52,"2","B","2","old","1","1","0","1","1","0","0","0","2","2.76307571299912","1",214
52,"3","B","2","new","1","1","1","0","0","1","1","0","1","2.93375585300055","0",214
52,"2","A","1","new","0","0","0","1","1","1","0","1","2","1.16457902799993","0",214
52,"3","A","1","new","0","0","1","1","0","1","1","1","2","3.34961921700051","0",214
52,"3","B","2","new","0","0","1","0","0","0","0","0","1","0.998444285000005","0",214
52,"1","B","2","new","1","1","1","1","1","0","0","0","2","1.9322352550007","1",214
52,"1","B","2","new","1","1","1","1","0","0","1","0","2","2.89234031300111","1",214
52,"1","B","2","new","1","1","1","1","0","0","0","1","2","3.02911932900133","1",214
52,"2","A","1","new","1","0","0","0","1","1","1","0","1","3.30718651499956","1",214
52,"3","A","1","new","1","1","0","1","1","1","1","1","1","2.30290581500049","1",214
52,"3","A","1","new","0","0","1","0","1","0","1","0","2","2.7869091399989","0",214
52,"1","B","2","new","1","0","1","1","0","0","0","0","2","2.22070041500047","1",214
52,"2","B","2","old","1","1","1","1","0","1","0","1","2","1.40893090400095","1",214
52,"3","B","2","new","0","1","1","1","0","1","0","1","2","1.13575596200099","1",214
52,"1","A","1","new","0","0","0","0","1","1","0","1","1","1.27071087700097","1",214
52,"3","A","1","new","1","0","0","0","1","1","0","0","1","3.07346348399915","1",214
52,"1","B","2","new","1","1","1","1","0","1","0","0","2","3.27016514299976","1",214
52,"1","A","1","new","0","0","0","0","1","0","1","1","1","1.30435939199924","1",214
52,"2","B","2","new","0","1","1","1","0","0","0","1","2","1.17362272500031","1",214
52,"2","A","1","old","0","0","1","0","0","1","1","1","2","1.11989910500051","0",214
52,"3","B","2","new","1","1","0","1","0","1","0","1","1","2.37941058000069","0",214
52,"3","A","1","new","0","1","0","0","1","0","1","0","1","1.63434113699986","1",214
52,"1","A","1","new","0","0","1","0","1","1","1","1","2","0.858039228998678","0",214
52,"2","A","1","new","0","0","0","0","0","1","0","1","1","1.21868766899934","1",214
52,"2","B","2","old","1","1","0","1","1","0","0","0","1","1.42663890100084","0",214
52,"0","A","1","new","0","0","0","0","1","1","1","1","1","1.50670922300014","1",214
52,"1","A","1","new","0","1","0","0","1","1","1","1","1","1.74890864600093","1",214
52,"1","A","1","new","0","0","0","0","0","1","1","1","1","1.45575553100025","1",214
52,"2","A","1","new","0","1","0","0","0","1","1","1","2","3.05440230199929","0",214
52,"2","A","1","new","0","0","1","1","1","1","1","1","2","2.88864729899979","0",214
52,"2","A","1","old","0","1","0","0","1","1","1","0","1","1.69472254200082","1",214
52,"2","A","1","old","1","0","0","0","1","1","0","1","1","3.24959426999885","1",214
52,"3","A","1","new","0","1","0","0","0","0","1","1","1","1.68644860899985","1",214
52,"2","B","2","new","1","1","1","0","0","1","0","0","2","0.972334113001125","1",214
52,"2","A","1","new","1","0","1","0","1","1","1","1","2","1.23874891500054","0",214
52,"2","A","1","old","1","0","0","0","1","1","0","1","2","3.25162439399901","0",214
