"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
17,"3","A","1","new","1","0","0","0","0","1","0","1","1","4.40693510900019","1",149
17,"2","A","1","old","1","0","0","0","1","1","0","1","1","3.04106227699958","1",149
17,"3","A","1","new","0","0","1","1","1","1","1","0","2","2.41245512900059","0",149
17,"1","A","1","new","0","0","0","0","1","1","1","0","1","1.43294974400123","1",149
17,"1","A","1","new","0","0","0","0","1","1","0","1","1","1.25888030900023","1",149
17,"1","B","2","new","1","1","1","1","1","0","0","0","2","0.822098684999219","1",149
17,"3","A","1","new","1","0","1","0","1","1","1","0","2","0.693633016002423","0",149
17,"2","B","2","old","1","1","0","0","0","0","0","0","1","1.03699381499973","0",149
17,"2","B","2","new","1","0","1","1","1","0","0","0","1","1.39964067099936","0",149
17,"3","B","2","new","1","0","1","1","0","0","1","1","None",NA,NA,149
17,"1","A","1","new","0","1","0","0","1","1","1","1","1","2.65138886200293","1",149
17,"2","A","1","old","0","0","0","1","0","1","1","1","1","1.55331320500045","1",149
17,"2","B","2","old","1","1","1","1","1","0","1","0","2","1.36368741200204","1",149
17,"2","B","2","new","1","1","1","1","1","1","0","0","2","1.29891742000109","1",149
17,"1","B","2","new","1","1","0","1","0","0","0","0","1","0.854638403998251","0",149
17,"3","A","1","new","0","0","1","0","1","1","0","0","2","1.5085962789999","0",149
17,"1","A","1","new","0","0","0","1","1","1","1","1","1","0.786801505000767","1",149
17,"0","B","2","new","1","1","1","1","0","0","0","0","2","1.10868727900015","1",149
17,"2","A","1","old","0","0","1","0","1","0","1","1","2","1.00158821199875","0",149
17,"1","B","2","new","1","1","1","0","0","0","0","0","2","1.3517262480018","1",149
17,"2","B","2","old","0","1","1","1","0","0","0","1","2","1.21320227699835","1",149
17,"1","B","2","new","1","0","1","1","0","0","0","0","2","1.46442937999745","1",149
17,"2","B","2","old","1","0","1","1","0","1","0","0","2","1.28019654000309","1",149
17,"2","B","2","old","1","1","0","0","0","0","0","0","1","1.36739069600299","0",149
17,"2","A","1","old","0","0","1","0","1","0","1","1","2","1.26411291499971","0",149
17,"1","B","2","new","1","1","1","1","0","0","1","0","2","0.806223315001262","1",149
17,"1","A","1","new","0","0","1","0","1","1","1","1","2","1.29210987199986","0",149
17,"1","B","2","new","1","1","1","1","0","0","0","1","2","1.08703099299964","1",149
17,"2","B","2","new","1","0","1","1","0","0","1","0","2","0.891236786999798","1",149
17,"2","B","2","old","1","1","1","1","1","0","1","0","2","0.841000317999715","1",149
17,"3","A","1","new","1","1","0","0","0","1","1","1","1","0.892107044001023","1",149
17,"0","A","1","new","0","0","0","0","1","1","1","1","1","1.07196521999867","1",149
17,"3","A","1","new","0","1","0","0","1","0","1","0","1","0.910679799002537","1",149
17,"2","A","1","old","0","1","0","0","1","1","1","0","2","2.11467842599814","0",149
17,"1","A","1","new","1","0","0","0","1","1","1","1","1","0.692691693999222","1",149
17,"0","A","1","new","0","0","0","0","1","1","1","1","1","0.65678109199871","1",149
17,"2","A","1","new","0","1","0","0","1","0","1","1","2","0.793226892001258","0",149
17,"3","B","2","new","1","1","0","0","0","0","1","0","2","0.780454760999419","1",149
17,"2","B","2","new","0","0","1","1","0","0","0","0","1","1.26136758600114","0",149
17,"2","B","2","new","1","1","1","1","1","0","0","1","2","0.937240079998446","1",149
17,"3","B","2","new","0","0","1","1","1","0","0","0","1","0.984200359998795","0",149
17,"1","B","2","new","1","1","1","1","0","1","0","0","2","1.33704681399831","1",149
17,"3","B","2","new","0","0","0","1","0","0","0","0","1","1.1089938820005","0",149
17,"2","A","1","new","1","0","1","0","1","1","1","1","1","1.22026652600107","1",149
17,"2","A","1","old","0","1","0","0","1","1","1","0","2","1.3759307390028","0",149
17,"3","A","1","new","1","0","0","0","0","1","1","0","1","1.43487720800113","1",149
17,"1","A","1","new","0","0","0","0","1","0","1","1","1","0.628504989999783","1",149
17,"2","A","1","old","1","0","0","0","1","1","0","1","1","1.83484349900027","1",149
17,"2","B","2","old","1","0","1","1","0","1","0","0","1","0.738000057001045","0",149
17,"2","B","2","new","0","1","1","0","0","0","0","0","2","0.614632323999103","1",149
17,"2","A","1","old","0","0","0","1","0","1","1","1","1","0.630513775999134","1",149
17,"2","B","2","new","1","1","0","1","1","0","0","0","2","0.660589152998","1",149
17,"2","B","2","old","0","1","1","1","0","0","0","1","2","0.693551300002582","1",149
17,"3","B","2","new","1","1","0","1","1","0","1","0","2","0.724642219000089","1",149
17,"2","A","1","new","0","0","1","0","1","1","1","0","2","1.01205766800194","0",149
17,"3","B","2","new","1","1","0","0","0","0","0","1","1","1.08795570499933","0",149
