"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
13,"1","A","1","new","0","1","0","0","0","0","0","0","1","2.12730982599896","1",137
13,"3","B","2","new","0","0","1","0","1","1","1","1","2","3.34049794699968","1",137
13,"3","A","1","new","0","0","0","0","1","1","0","1","2","1.42371182399802","0",137
13,"0","A","1","new","0","0","0","0","0","0","0","0","1","1.88253699900088","1",137
13,"3","B","2","new","1","1","0","0","1","0","1","1","2","1.42155870300121","1",137
13,"1","A","1","new","1","0","0","0","0","0","0","0","1","1.71255229899907","1",137
13,"1","B","2","new","1","1","0","1","1","1","1","1","2","1.87042681599996","1",137
13,"3","A","1","new","1","0","0","1","1","0","0","0","1","1.48829383100019","1",137
13,"0","B","2","new","1","1","1","1","1","1","1","1","2","1.67341401299927","1",137
13,"2","B","2","new","1","1","1","0","0","1","1","1","2","1.45525844299846","1",137
13,"2","B","2","old","1","1","1","0","1","1","1","0","2","2.1943298690021","1",137
13,"2","B","2","old","1","1","0","1","1","1","0","1","2","1.793195096001","1",137
13,"1","B","2","new","1","1","1","1","1","1","0","1","2","1.68214079600148","1",137
13,"3","B","2","new","0","1","1","1","0","0","1","1","1","2.52608719999989","0",137
13,"1","B","2","new","1","1","1","1","0","1","1","1","2","2.9447712450019","1",137
13,"1","A","1","new","0","0","0","0","0","0","0","1","1","3.09207472399794","1",137
13,"2","A","1","new","0","0","1","0","0","0","1","0","1","1.79298093499892","1",137
13,"2","A","1","new","1","0","1","0","0","0","0","0","1","3.617284750002","1",137
13,"3","A","1","new","1","0","1","1","0","0","0","0","1","2.58292199300195","1",137
13,"2","A","1","old","0","0","1","0","0","0","1","0","1","1.59586344600029","1",137
13,"2","B","2","old","1","1","1","0","1","1","1","0","2","1.11207512499823","1",137
13,"1","A","1","new","0","0","0","0","0","0","1","0","1","1.63267925499895","1",137
13,"2","B","2","new","1","1","1","1","1","1","0","0","2","0.960879763999401","1",137
13,"2","A","1","new","0","1","0","0","0","1","0","0","1","2.63885073500205","1",137
13,"2","A","1","old","1","0","0","0","1","0","0","0","1","3.68555047100017","1",137
13,"2","B","2","new","1","1","0","1","1","0","1","1","2","1.52043486199909","1",137
13,"2","A","1","old","0","0","0","1","0","0","0","1","1","1.83487615300328","1",137
13,"2","A","1","old","1","0","0","0","1","0","0","0","1","2.2564506130002","1",137
13,"1","B","2","new","1","0","1","1","1","1","1","1","2","2.85667484000078","1",137
13,"1","B","2","new","1","1","1","1","1","0","1","1","2","2.37461637600063","1",137
13,"1","A","1","new","0","0","1","0","0","0","0","0","1","1.61257118600042","1",137
13,"1","A","1","new","0","0","0","1","0","0","0","0","1","1.83969602599973","1",137
13,"2","A","1","new","0","0","0","0","0","1","0","1","2","2.17220997899858","0",137
13,"1","A","1","new","0","0","0","0","0","1","0","0","1","1.30230463100088","1",137
13,"2","A","1","old","0","1","0","0","0","1","0","0","1","0.821959788998356","1",137
13,"2","B","2","old","0","1","1","1","0","1","1","1","2","1.38929937499779","1",137
13,"3","A","1","new","1","0","1","0","0","0","0","1","2","1.38556999099819","0",137
13,"1","A","1","new","0","0","0","0","1","0","0","0","1","0.944787583997822","1",137
13,"3","A","1","new","1","1","0","0","0","0","0","1","2","2.00412334200155","0",137
13,"2","A","1","new","0","1","0","0","0","0","1","0","1","1.22231569599899","1",137
13,"0","A","1","new","0","0","0","0","0","0","0","0","1","2.02909846400144","1",137
13,"2","B","2","new","1","1","1","0","1","0","1","1","2","1.33132726699841","1",137
13,"2","B","2","new","1","1","0","1","1","1","1","0","2","1.26223971700165","1",137
13,"2","B","2","new","1","1","0","0","1","1","1","1","2","1.05473525800335","1",137
13,"2","A","1","old","0","0","0","1","0","0","0","1","1","0.664840449000621","1",137
13,"3","B","2","new","1","0","1","0","1","1","0","1","2","1.92985444499936","1",137
