"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
7,"2","A","1","old","0","0","0","1","0","0","0","1","1","3.0584285949999","1",121
7,"1","A","1","new","0","0","0","0","0","0","1","0","1","2.73077549399977","1",121
7,"0","A","1","new","0","0","0","0","0","0","0","0","1","1.94064774499975","1",121
7,"2","B","2","new","1","1","0","1","1","1","1","0","2","1.39985024299995","1",121
7,"1","B","2","new","1","0","1","1","1","1","1","1","2","0.960116892999849","1",121
7,"3","B","2","new","0","1","0","1","1","1","1","0","2","1.35455174900017","1",121
7,"0","B","2","new","1","1","1","1","1","1","1","1","2","0.854821761000039","1",121
7,"2","B","2","old","1","1","0","1","1","1","0","1","2","1.49694268099984","1",121
7,"1","A","1","new","0","0","0","0","1","0","0","0","1","1.77336347299979","1",121
7,"2","B","2","old","1","1","0","1","1","1","0","1","2","1.06014666600004","1",121
7,"3","A","1","new","0","1","0","0","1","1","0","0","1","1.52938898599996","1",121
7,"1","A","1","new","1","0","0","0","0","0","0","0","1","1.72686309699975","1",121
7,"1","A","1","new","0","0","0","0","0","0","0","1","1","1.58285315600006","1",121
7,"0","B","2","new","1","1","1","1","1","1","1","1","2","1.25538284300001","1",121
7,"1","B","2","new","1","1","1","1","1","0","1","1","2","3.02248382699963","1",121
7,"2","A","1","new","0","0","1","0","0","0","1","0","1","2.82721757799982","1",121
7,"2","B","2","old","0","1","1","1","0","1","1","1","2","1.66902034099985","1",121
7,"3","A","1","new","1","0","1","1","0","0","0","0","1","2.0098273499998","1",121
7,"2","A","1","old","0","0","0","1","0","0","0","1","1","2.06548556799999","1",121
7,"2","B","2","new","1","1","1","0","1","0","1","1","2","1.48448358600035","1",121
7,"2","B","2","new","1","1","1","0","0","1","1","1","2","1.30308045600032","1",121
7,"1","B","2","new","1","1","1","1","1","1","0","1","2","2.84615466800005","1",121
7,"2","B","2","new","1","1","1","0","1","1","1","0","2","1.13846574899981","1",121
7,"2","A","1","old","0","1","0","0","0","1","0","0","1","1.85403178599972","1",121
7,"2","A","1","old","0","0","1","0","0","0","1","0","1","2.04578014500021","1",121
7,"2","B","2","old","1","1","1","0","1","1","1","0","2","1.96735789800005","1",121
7,"3","A","1","new","0","0","0","0","1","1","0","1","2","2.08578951699974","0",121
7,"3","B","2","new","0","1","1","1","0","0","1","1","2","2.13256347400011","1",121
7,"3","A","1","new","1","0","1","0","0","1","0","0","1","3.34520336099968","1",121
7,"1","A","1","new","0","1","0","0","0","0","0","0","1","1.60452237999971","1",121
7,"2","A","1","new","0","1","0","0","0","1","0","0","1","2.11652132899962","1",121
7,"1","B","2","new","1","1","0","1","1","1","1","1","2","1.29509332899988","1",121
7,"2","B","2","new","1","1","0","1","1","0","1","1","2","1.81345486200007","1",121
7,"2","A","1","new","0","1","0","0","0","0","1","0","1","1.78844379600014","1",121
7,"2","A","1","new","0","0","0","0","0","1","0","1","2","1.09694215899981","0",121
7,"2","B","2","old","1","0","1","1","1","0","1","1","2","1.76014659100019","1",121
7,"1","A","1","new","0","0","0","0","0","1","0","0","1","2.51454436099993","1",121
7,"3","B","2","new","1","0","1","0","1","1","1","0","2","2.75938023499975","1",121
7,"2","B","2","new","1","1","0","0","1","1","1","1","2","1.5851399889998","1",121
7,"3","B","2","new","0","1","1","0","1","0","1","1","2","2.62472481699979","1",121
7,"3","A","1","new","1","1","0","0","0","0","0","1","1","1.55655101799994","1",121
7,"2","A","1","new","0","1","0","1","0","0","0","0","1","1.89843928500022","1",121
7,"1","B","2","new","0","1","1","1","1","1","1","1","2","1.87754043899986","1",121
7,"1","A","1","new","0","0","0","1","0","0","0","0","1","1.89922348300024","1",121
7,"3","A","1","new","1","0","1","0","0","0","0","1","1","1.59235818600018","1",121
