"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
3,"2","B","2","old","1","1","0","0","0","0","0","0","2","1.78026466300071","1",109
3,"2","B","2","old","1","1","0","0","0","0","0","0","1","2.5197096539996","0",109
3,"3","A","1","new","1","1","0","0","0","1","1","1","2","1.0506067239985","0",109
3,"0","A","1","new","0","0","0","0","1","1","1","1","1","0.470769773997745","1",109
3,"0","B","2","new","1","1","1","1","0","0","0","0","2","0.701256347001618","1",109
3,"3","B","2","new","1","1","0","1","1","0","1","0","2","0.762804619000235","1",109
3,"2","B","2","new","0","1","1","0","0","0","0","0","2","1.04254812900035","1",109
3,"2","B","2","new","1","0","1","1","1","0","0","0","1","1.79045368800143","0",109
3,"1","A","1","new","1","0","0","0","1","1","1","1","1","1.04842483500033","1",109
3,"2","A","1","old","0","0","0","1","0","1","1","1","1","2.07428952699775","1",109
3,"1","B","2","new","1","1","1","1","0","0","0","1","2","1.03613218499959","1",109
3,"1","A","1","new","0","0","1","0","1","1","1","1","2","1.43040096800178","0",109
3,"2","A","1","old","1","0","0","0","1","1","0","1","2","2.10040350700001","0",109
3,"2","A","1","old","0","1","0","0","1","1","1","0","1","1.29626619099872","1",109
3,"0","A","1","new","0","0","0","0","1","1","1","1","1","1.17897689700112","1",109
3,"2","B","2","old","1","0","1","1","0","1","0","0","1","1.39921957800107","0",109
3,"1","B","2","new","1","1","1","1","0","1","0","0","1","0.982243101996573","0",109
3,"2","A","1","new","0","0","1","0","1","1","1","0","1","1.27253058100177","1",109
3,"2","A","1","new","0","1","0","0","1","0","1","1","2","0.884184824997647","0",109
3,"1","A","1","new","0","0","0","0","1","1","0","1","1","0.743862963001447","1",109
3,"3","A","1","new","0","1","0","0","1","0","1","0","1","1.89294611999867","1",109
3,"3","A","1","new","1","0","1","0","1","1","0","1","2","0.808895506997942","0",109
3,"2","B","2","old","1","1","1","1","1","0","1","0","1","1.25387668800249","0",109
3,"2","B","2","new","1","1","1","0","0","0","0","1","1","1.2574915030018","0",109
3,"1","B","2","new","1","1","1","1","0","0","1","0","1","1.14291002199752","0",109
3,"2","A","1","old","0","1","0","0","1","1","1","0","2","2.245726784","0",109
3,"2","A","1","old","0","0","1","0","1","0","1","1","1","2.41592491499978","1",109
3,"3","A","1","new","1","0","0","0","0","1","1","0","2","1.51387573199827","0",109
3,"2","A","1","old","1","0","0","0","1","1","0","1","1","0.930561211996974","1",109
3,"2","B","2","new","0","0","1","1","0","0","0","0","2","1.62651257499965","1",109
3,"2","A","1","new","0","1","0","1","1","1","1","1","1","1.40325834800024","1",109
3,"3","B","2","new","1","0","0","0","0","0","0","0","2","1.22547020999991","1",109
3,"2","B","2","new","1","1","1","1","1","0","0","1","1","1.59024998400128","0",109
3,"2","B","2","old","0","1","1","1","0","0","0","1","2","1.92725983699711","1",109
3,"2","A","1","new","1","0","1","0","1","1","1","1","1","1.24951418400087","1",109
3,"2","A","1","new","0","1","0","0","0","1","1","1","2","1.32833781700174","0",109
3,"1","B","2","new","1","1","1","0","0","0","0","0","1","1.11145728699921","0",109
3,"1","A","1","new","0","1","0","0","1","1","1","1","2","0.892533542999445","0",109
3,"2","B","2","new","1","1","1","1","1","1","0","0","2","1.37150657999882","1",109
3,"3","B","2","new","1","0","1","1","0","0","1","1","1","1.04518591899978","0",109
3,"1","B","2","new","1","0","1","1","0","0","0","0","1","1.53416655999899","0",109
3,"3","A","1","new","1","0","1","0","1","1","1","0","2","1.09047667100094","0",109
3,"3","B","2","new","1","1","0","0","0","0","0","1","1","1.13913005900031","0",109
3,"2","A","1","new","0","0","0","0","1","1","0","0","2","1.06306204099747","0",109
3,"1","A","1","new","0","0","0","0","0","1","1","1","2","1.04172739500063","0",109
3,"1","A","1","new","0","0","0","0","1","0","1","1","1","1.13445397800024","1",109
3,"3","A","1","new","1","0","0","0","0","1","0","1","2","0.978193801998714","0",109
3,"3","B","2","new","1","1","0","1","0","1","0","1","1","0.692800632998114","0",109
3,"3","B","2","new","1","1","0","0","0","0","1","0","2","1.51211736500045","1",109
3,"1","B","2","new","1","1","0","1","0","0","0","0","1","1.49697043500055","0",109
3,"2","A","1","new","0","0","1","1","1","1","1","1","2","1.34754893300124","0",109
3,"1","A","1","new","0","0","0","0","1","1","1","0","1","1.08491030100049","1",109
3,"1","B","2","new","1","1","1","1","1","0","0","0","2","1.19148185300219","1",109
3,"3","B","2","new","0","0","0","1","0","0","0","0","1","1.54586603999996","0",109
3,"2","A","1","old","0","0","0","1","0","1","1","1","2","1.81050684799993","0",109
3,"2","B","2","new","1","0","1","1","0","0","1","0","1","2.10682489300234","0",109
3,"2","B","2","old","1","0","1","1","0","1","0","0","2","2.21134502199857","1",109
3,"3","B","2","new","0","0","1","1","1","0","0","0","1","1.68177033699976","0",109
3,"2","A","1","new","0","0","1","0","0","1","1","1","2","1.31467131099998","0",109
3,"2","B","2","old","0","1","1","1","0","0","0","1","1","1.47488101599811","0",109
3,"2","A","1","old","0","0","1","0","1","0","1","1","1","1.42668112600222","1",109
3,"1","B","2","new","0","1","1","1","0","0","0","0","1","1.04036347500005","0",109
3,"3","A","1","new","0","0","1","0","1","1","0","0","2","0.974408471996867","0",109
3,"2","B","2","new","1","1","0","1","1","0","0","0","1","1.44434976200137","0",109
3,"0","B","2","new","1","1","1","1","0","0","0","0","2","1.64344391299892","1",109
3,"3","A","1","new","0","0","1","1","1","1","1","0","2","1.63179202999891","0",109
3,"2","B","2","old","1","1","1","1","1","0","1","0","1","1.58205160600119","0",109
3,"1","A","1","new","0","0","0","1","1","1","1","1","2","3.37283231900074","0",109
