"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
66,"1","A","1","new","0","0","1","0","0","0","0","0","1","1.64242198899956","1",89
66,"1","B","2","new","1","1","1","1","0","1","1","1","2","2.08547814400117","1",89
66,"2","A","1","old","0","0","0","1","0","0","0","1","1","1.277675628","1",89
66,"1","A","1","new","0","0","0","0","0","1","0","0","1","0.987448420999499","1",89
66,"1","A","1","new","0","0","0","0","0","0","1","0","1","1.70927158900122","1",89
66,"3","B","2","new","1","1","0","0","1","0","1","1","1","1.54433608799991","0",89
66,"2","A","1","old","1","0","0","0","1","0","0","0","1","2.84425054699932","1",89
66,"1","A","1","new","0","0","0","0","1","0","0","0","1","4.30162737400133","1",89
66,"2","B","2","old","1","0","1","1","1","0","1","1","2","3.22031826700004","1",89
66,"2","A","1","new","1","0","0","0","0","1","0","0","1","2.81552331000057","1",89
66,"2","A","1","old","1","0","0","0","1","0","0","0","1","2.39938033100043","1",89
66,"1","A","1","new","0","1","0","0","0","0","0","0","2","3.66243255299923","0",89
66,"3","A","1","new","0","0","0","0","1","1","0","1","1","0.907468417999553","1",89
66,"2","A","1","old","0","0","1","0","0","0","1","0","1","1.08898584399867","1",89
66,"3","A","1","new","1","0","1","0","0","1","0","0","1","0.785974308999357","1",89
66,"2","A","1","new","1","0","1","0","0","0","0","0","1","1.38323549699999","1",89
66,"0","A","1","new","0","0","0","0","0","0","0","0","1","1.91300609400059","1",89
66,"1","A","1","new","0","0","0","1","0","0","0","0","2","4.9649424220006","0",89
66,"3","B","2","new","0","0","1","0","1","1","1","1","1","0.620606315000259","0",89
66,"3","A","1","new","0","0","0","1","0","0","1","1","1","1.00615655100046","1",89
66,"3","B","2","new","1","0","1","0","1","1","0","1","1","1.13162529900001","0",89
66,"2","B","2","old","1","1","1","0","1","1","1","0","2","0.886760332999984","1",89
66,"3","A","1","new","1","0","1","0","0","0","0","1","1","1.23356437500115","1",89
66,"1","B","2","new","0","1","1","1","1","1","1","1","1","1.25343426099971","0",89
66,"2","B","2","old","0","1","1","1","0","1","1","1","1","1.91279043800023","0",89
66,"3","A","1","new","1","0","0","1","1","0","0","0","2","0.745751292999557","0",89
66,"3","A","1","new","1","1","0","0","0","0","0","1","1","1.13253899899973","1",89
66,"2","B","2","new","1","1","0","1","1","0","1","1","2","0.63955298899964","1",89
66,"2","B","2","old","1","1","0","1","1","1","0","1","2","1.15824555200015","1",89
66,"1","B","2","new","1","1","1","0","1","1","1","1","2","1.46925571700012","1",89
