"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
57,"3","B","2","new","0","1","1","0","1","1","0","1","2","3.55160697599786","1",219
57,"1","A","1","new","0","0","0","0","0","1","0","0","2","3.45393608500308","0",219
57,"2","B","2","new","1","0","1","0","1","1","1","1","2","2.86977514300088","1",219
57,"3","A","1","new","0","1","1","1","0","0","0","0","1","2.08263093000278","1",219
57,"2","A","1","old","0","0","1","0","0","1","0","0","1","3.75959947899537","1",219
57,"2","A","1","old","0","1","0","0","1","0","0","0","1","1.89257713499683","1",219
57,"2","B","2","old","1","0","1","1","0","1","1","1","2","4.5582775560033","1",219
57,"3","A","1","new","0","1","0","1","0","1","0","0","2","1.14419368100062","0",219
57,"0","A","1","new","0","0","0","0","0","0","0","0","1","2.94440984099492","1",219
57,"3","A","1","new","1","1","0","0","0","0","1","0","1","3.81428436400165","1",219
57,"1","B","2","new","1","1","1","1","1","0","1","1","1","3.60026701399329","0",219
57,"2","A","1","new","1","0","0","0","0","0","1","0","1","1.13102267199429","1",219
57,"2","A","1","old","1","0","0","1","0","0","0","0","1","1.09630768700299","1",219
57,"0","B","2","new","1","1","1","1","1","1","1","1","2","4.11205578900262","1",219
57,"2","B","2","new","1","0","1","1","1","1","1","0","1","1.80906752299779","0",219
57,"3","B","2","new","0","1","0","0","1","1","1","1","2","2.52502008900046","1",219
57,"1","B","2","new","1","1","1","1","0","1","1","1","2","1.15502214799926","1",219
57,"2","A","1","new","0","0","0","0","0","1","1","0","1","1.04760596199776","1",219
57,"1","B","2","new","0","1","1","1","1","1","1","1","2","2.13552619999973","1",219
57,"2","B","2","new","0","1","0","1","1","1","1","1","2","1.49266496100608","1",219
57,"3","B","2","new","1","0","0","1","0","1","1","1","1","1.02169312500337","0",219
57,"2","A","1","old","0","0","0","0","0","0","1","1","1","1.31638688199746","1",219
57,"1","B","2","new","1","1","0","1","1","1","1","1","2","1.47130449399992","1",219
57,"2","A","1","old","0","0","0","0","0","0","1","1","1","0.724417083001754","1",219
57,"0","B","2","new","1","1","1","1","1","1","1","1","2","1.47662460399442","1",219
57,"3","A","1","new","0","0","1","1","0","1","0","0","1","1.30730480700004","1",219
57,"1","A","1","new","0","0","0","0","0","0","1","0","1","1.42227835100493","1",219
57,"2","A","1","new","0","1","1","0","0","0","0","0","1","3.6327723919967","1",219
57,"3","A","1","new","1","0","0","0","0","1","1","0","2","3.77179350899678","0",219
57,"2","A","1","new","1","0","0","1","0","0","0","0","1","0.795647758997802","1",219
57,"1","A","1","new","0","0","0","1","0","0","0","0","1","0.801919657002145","1",219
57,"2","B","2","new","1","0","1","1","1","1","0","1","1","0.794042130997695","0",219
57,"2","A","1","new","0","0","0","0","0","1","1","0","1","3.15261121399817","1",219
57,"2","A","1","new","1","0","0","0","1","0","0","0","1","1.04969141099718","1",219
57,"3","B","2","new","1","0","1","1","0","0","1","1","1","1.29666083500342","0",219
57,"3","A","1","new","0","0","0","0","1","1","0","1","1","3.01173396200466","1",219
57,"1","A","1","new","1","0","0","0","0","0","0","0","1","1.99062972599495","1",219
57,"0","A","1","new","0","0","0","0","0","0","0","0","1","1.32565028099634","1",219
57,"2","A","1","new","0","0","1","1","0","0","0","0","1","1.14946754999983","1",219
57,"2","A","1","old","1","0","0","1","0","0","0","0","1","0.660286333004478","1",219
57,"2","B","2","old","1","1","0","1","1","0","1","1","2","2.4614323939968","1",219
57,"2","B","2","new","1","1","1","1","0","0","1","1","2","1.06434071900003","1",219
57,"2","A","1","old","0","1","0","0","1","0","0","0","1","1.05139487799897","1",219
57,"1","B","2","new","1","1","1","0","1","1","1","1","2","1.23819760500191","1",219
57,"2","B","2","old","1","1","1","1","1","1","0","0","2","1.06584070499957","1",219
57,"1","A","1","new","0","0","0","0","0","0","0","1","1","1.86712531100056","1",219
57,"3","B","2","new","1","0","1","1","1","0","1","0","1","2.64819439300481","0",219
57,"2","A","1","new","0","0","0","1","1","0","0","0","1","2.03785413999867","1",219
57,"3","A","1","new","0","0","0","1","0","1","0","1","1","3.91500698700111","1",219
57,"2","A","1","old","0","0","1","0","0","1","0","0","2","2.93475566100096","0",219
57,"1","B","2","new","1","1","1","1","1","1","1","0","2","1.40364372299518","1",219
57,"1","A","1","new","0","1","0","0","0","0","0","0","1","1.20780591700168","1",219
57,"2","B","2","old","1","1","1","1","1","1","0","0","2","0.924763574999815","1",219
57,"3","B","2","new","0","0","1","0","1","1","1","1","1","2.53883881500224","0",219
57,"1","B","2","new","1","0","1","1","1","1","1","1","2","1.3765558879968","1",219
57,"1","B","2","new","1","1","1","1","1","1","0","1","2","0.708527170005254","1",219
57,"2","B","2","old","1","1","0","1","1","0","1","1","2","1.64528571000119","1",219
57,"2","B","2","old","0","1","1","0","1","1","1","1","2","1.04846782300592","1",219
57,"2","B","2","old","1","0","1","1","0","1","1","1","2","1.1541204660025","1",219
57,"3","B","2","new","0","0","1","1","0","1","1","1","2","1.25872512500064","1",219
57,"3","B","2","new","0","0","0","1","1","1","1","1","1","0.838163165004516","0",219
57,"1","A","1","new","0","0","0","0","1","0","0","0","1","0.991254369997478","1",219
57,"2","A","1","new","0","1","0","0","0","1","0","0","2","1.25700013699679","0",219
57,"2","A","1","new","0","0","1","0","0","0","1","0","1","1.04693711800064","1",219
57,"2","A","1","new","0","1","1","0","0","0","0","0","1","1.24178760599898","1",219
57,"3","A","1","new","0","0","1","0","0","1","0","1","2","2.90256735000003","0",219
57,"2","B","2","old","0","1","1","0","1","1","1","1","2","1.95772843000304","1",219
57,"1","A","1","new","0","0","1","0","0","0","0","0","1","1.21889030400052","1",219
