"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
23,"1","A","1","new","0","0","0","1","0","0","0","0","1","3.40271377999989","1",163
23,"2","B","2","new","1","0","1","1","1","1","1","0","2","1.40969343500001","1",163
23,"3","B","2","new","1","0","1","1","1","0","1","0","1","1.85704204800004","0",163
23,"3","B","2","new","1","0","1","1","0","0","1","1","1","1.04351875900011","0",163
23,"3","A","1","new","0","0","1","1","0","1","0","0","2","2.09752647000005","0",163
23,"2","B","2","old","1","1","0","1","1","0","1","1","2","1.63962286299966","1",163
23,"1","A","1","new","0","0","0","0","0","0","0","1","1","1.80647641399992","1",163
23,"3","B","2","new","0","1","0","0","1","1","1","1","2","2.07378044000006","1",163
23,"2","A","1","new","0","0","1","1","0","0","0","0","2","2.59441587799984","0",163
23,"2","B","2","old","1","0","1","1","0","1","1","1","2","1.42029353399994","1",163
23,"3","B","2","new","0","0","1","0","1","1","1","1","1","3.11850348200005","0",163
23,"2","A","1","old","1","0","0","1","0","0","0","0","1","1.37626973399983","1",163
23,"2","A","1","old","0","1","0","0","1","0","0","0","1","2.13187677000042","1",163
23,"3","A","1","new","0","0","0","0","1","1","0","1","1","3.80012495600022","1",163
23,"2","B","2","old","1","1","1","1","1","1","0","0","2","2.68324779099976","1",163
23,"2","A","1","old","0","0","1","0","0","1","0","0","1","1.734816959","1",163
23,"3","B","2","new","1","0","0","1","0","1","1","1","1","2.73485146199982","0",163
23,"1","B","2","new","1","1","1","1","0","1","1","1","2","1.85236166499999","1",163
23,"2","A","1","new","0","0","1","0","0","0","1","0","2","3.2996555499999","0",163
23,"2","A","1","new","0","0","0","0","0","1","1","0","1","1.38363185099979","1",163
23,"1","B","2","new","0","1","1","1","1","1","1","1","2","1.22453496200023","1",163
23,"3","A","1","new","0","0","1","0","0","1","0","1","2","1.87842184200008","0",163
23,"2","A","1","new","0","0","0","0","0","1","1","0","1","1.44435911800019","1",163
23,"2","A","1","old","0","0","0","0","0","0","1","1","1","1.33247401800008","1",163
23,"3","A","1","new","1","0","0","0","0","1","1","0","1","1.5453224150001","1",163
23,"2","A","1","new","1","0","0","1","0","0","0","0","1","1.79243556500023","1",163
23,"2","A","1","new","0","1","1","0","0","0","0","0","2","2.38358244599976","0",163
23,"1","A","1","new","1","0","0","0","0","0","0","0","1","1.93109840399984","1",163
23,"2","B","2","new","0","1","0","1","1","1","1","1","1","2.7653385829999","0",163
23,"2","B","2","old","1","0","1","1","0","1","1","1","2","2.84725762499966","1",163
23,"1","A","1","new","0","1","0","0","0","0","0","0","1","2.53902830099969","1",163
23,"2","B","2","old","1","1","1","1","1","1","0","0","2","1.57935005000036","1",163
23,"2","B","2","new","1","0","1","0","1","1","1","1","2","1.88486496099995","1",163
23,"2","B","2","old","0","1","1","0","1","1","1","1","2","1.91168967799968","1",163
23,"1","B","2","new","1","1","0","1","1","1","1","1","1","3.44283591600015","0",163
23,"1","B","2","new","1","1","1","1","1","1","1","0","2","2.27861069699975","1",163
23,"3","A","1","new","0","0","0","1","0","1","0","1","1","2.971642815","1",163
23,"1","B","2","new","1","1","1","1","1","0","1","1","2","3.60251086900007","1",163
23,"2","A","1","old","0","1","0","0","1","0","0","0","1","1.42047001200035","1",163
23,"1","A","1","new","0","0","1","0","0","0","0","0","2","3.28739510100013","0",163
23,"1","B","2","new","1","1","1","1","1","1","0","1","2","2.30428373399991","1",163
23,"3","A","1","new","0","1","1","1","0","0","0","0","2","1.97221370600028","0",163
23,"1","A","1","new","0","0","0","0","0","0","1","0","1","3.44910250800012","1",163
23,"3","B","2","new","0","0","1","1","0","1","1","1","2","1.58214953400011","1",163
23,"2","A","1","old","0","0","0","0","0","0","1","1","1","1.93331752099994","1",163
23,"1","A","1","new","0","0","0","0","1","0","0","0","1","3.43036896900003","1",163
23,"2","A","1","new","0","1","0","0","0","1","0","0","1","3.80113391899977","1",163
23,"0","A","1","new","0","0","0","0","0","0","0","0","1","2.4398932539998","1",163
23,"2","A","1","old","1","0","0","1","0","0","0","0","1","2.04897534499969","1",163
23,"3","B","2","new","0","0","0","1","1","1","1","1","1","3.06062609800028","0",163
23,"3","B","2","new","0","1","1","0","1","1","0","1","2","4.07500109900002","1",163
23,"2","B","2","old","0","1","1","0","1","1","1","1","2","2.02681194699971","1",163
23,"2","B","2","old","1","1","0","1","1","0","1","1","2","1.51554613799999","1",163
23,"3","A","1","new","0","1","0","1","0","1","0","0","1","2.98133800999994","1",163
23,"2","A","1","old","0","0","1","0","0","1","0","0","1","1.60930638799982","1",163
23,"0","B","2","new","1","1","1","1","1","1","1","1","2","1.59405964600001","1",163
23,"2","B","2","new","1","0","1","1","1","1","0","1","2","1.94152723799971","1",163
23,"2","A","1","new","1","0","0","0","0","0","1","0","1","2.14120986700027","1",163
23,"3","A","1","new","1","1","0","0","0","0","1","0","2","2.42494506999992","0",163
23,"0","A","1","new","0","0","0","0","0","0","0","0","1","1.34705977700014","1",163
23,"2","A","1","new","1","0","0","0","1","0","0","0","1","1.60231911600022","1",163
23,"0","B","2","new","1","1","1","1","1","1","1","1","2","1.64637028800007","1",163
23,"2","A","1","new","0","0","0","1","1","0","0","0","1","2.85912424600019","1",163
23,"1","B","2","new","1","0","1","1","1","1","1","1","2","1.67604356500033","1",163
23,"2","A","1","new","0","1","1","0","0","0","0","0","2","2.51401234000014","0",163
23,"1","B","2","new","1","1","1","0","1","1","1","1","2","1.83993907800004","1",163
23,"1","A","1","new","0","0","0","0","0","1","0","0","1","3.95262415099978","1",163
23,"2","B","2","new","1","1","1","1","0","0","1","1","2","2.782462055","1",163
