"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
15,"3","A","1","new","0","0","0","1","0","1","0","1","1","1.15652278000016","1",143
15,"1","A","1","new","0","0","0","0","1","1","1","0","1","1.35602645400013","1",143
15,"3","B","2","new","1","1","1","1","1","1","1","0","1","1.1554994209996","0",143
15,"2","B","2","new","1","1","0","1","1","0","0","0","2","0.881479978999778","1",143
15,"1","B","2","new","1","0","1","1","0","0","0","0","2","1.42143544400005","1",143
15,"1","B","2","new","1","1","1","1","0","1","0","0","1","0.940795483999864","0",143
15,"1","A","1","new","0","0","0","1","1","1","1","1","1","0.87443845100006","1",143
15,"2","A","1","new","1","0","0","0","1","0","1","1","2","1.31934444499984","0",143
15,"1","B","2","new","1","1","0","1","0","0","0","0","2","3.31104643400022","1",143
15,"2","B","2","old","1","1","1","1","1","1","0","0","1","1.08322686800011","0",143
15,"1","B","2","new","1","1","1","1","1","0","0","0","2","0.890208944999813","1",143
15,"3","B","2","new","1","1","1","1","1","1","0","1","1","1.11170011900003","0",143
15,"1","A","1","new","0","1","0","0","1","1","1","1","1","0.858965088000332","1",143
15,"2","B","2","old","1","1","1","1","1","1","0","0","1","1.48994629100025","0",143
15,"3","B","2","new","1","1","0","1","0","1","1","0","1","1.35954757899981","0",143
15,"2","B","2","new","0","1","1","0","0","0","0","0","1","1.34053049499971","0",143
15,"1","B","2","new","1","1","1","1","0","0","1","0","2","1.19619929199962","1",143
15,"2","B","2","old","0","0","1","1","0","0","0","0","1","1.17284028199992","0",143
15,"3","A","1","new","0","0","0","1","1","1","0","0","1","0.968022173999998","1",143
15,"0","A","1","new","0","0","0","0","1","1","1","1","1","0.809901549000188","1",143
15,"2","B","2","old","1","1","0","1","0","0","1","0","2","1.60865525999998","1",143
15,"2","B","2","old","1","1","1","0","0","0","0","1","2","1.3870611960001","1",143
15,"2","A","1","new","0","1","1","0","1","1","1","1","1","0.874819319999915","1",143
15,"1","A","1","new","0","0","0","0","0","1","1","1","1","0.961950888000047","1",143
15,"2","A","1","new","0","0","0","0","0","1","1","0","1","0.762512854999841","1",143
15,"3","B","2","new","1","0","1","0","0","0","0","1","2","1.17624007399991","1",143
15,"2","A","1","new","0","0","1","0","1","1","1","0","1","0.917734289000236","1",143
15,"0","B","2","new","1","1","1","1","0","0","0","0","2","1.56445980800027","1",143
15,"1","B","2","new","1","1","1","0","0","0","0","0","2","1.09257409300017","1",143
15,"2","B","2","new","0","1","1","1","0","0","1","0","1","2.24382451400015","0",143
15,"3","A","1","new","0","1","0","1","0","1","1","1","1","0.866989598000146","1",143
15,"2","A","1","old","0","1","0","0","1","1","1","0","1","0.863160970000081","1",143
15,"2","B","2","new","0","1","0","1","0","0","0","0","1","0.889934093000193","0",143
15,"2","A","1","new","1","0","1","0","1","1","1","1","1","2.00317109999969","1",143
15,"1","B","2","new","1","1","1","1","0","0","0","1","2","1.25087472799987","1",143
15,"2","B","2","new","1","1","0","1","0","1","0","0","1","1.80083162899973","0",143
15,"1","A","1","new","0","0","1","0","1","1","1","1","1","3.91180329600002","1",143
15,"2","A","1","new","1","0","0","0","1","1","0","1","1","1.40564707999965","1",143
15,"0","B","2","new","1","1","1","1","0","0","0","0","2","1.16467432499985","1",143
15,"2","B","2","old","0","0","1","1","0","0","0","0","1","2.70209844400006","0",143
15,"1","A","1","new","0","0","0","0","1","0","1","1","1","0.685834646999865","1",143
15,"3","B","2","new","0","1","0","1","0","0","1","0","1","1.17553970400013","0",143
15,"2","A","1","new","1","1","0","0","1","1","1","1","1","1.92190793500004","1",143
15,"3","A","1","new","1","1","0","0","0","1","1","1","1","0.774115491999964","1",143
15,"2","A","1","old","0","0","0","1","1","0","1","1","1","0.668935084000168","1",143
15,"2","A","1","old","0","0","1","0","1","1","0","1","1","1.46932536199984","1",143
15,"1","A","1","new","1","0","0","0","1","1","1","1","2","2.23039061700001","0",143
15,"1","B","2","new","0","1","1","1","0","0","0","0","1","0.967131361000156","0",143
15,"3","A","1","new","1","0","1","0","1","0","1","1","2","1.39396640099994","0",143
15,"2","A","1","new","0","0","0","0","1","1","0","0","1","0.89303827699996","1",143
15,"2","A","1","old","1","0","0","0","0","1","1","1","1","2.23392260300034","1",143
15,"2","A","1","old","0","1","0","0","1","1","1","0","1","2.35166877199981","1",143
15,"2","B","2","old","1","1","1","0","0","0","0","1","2","3.68786447299999","1",143
15,"2","A","1","old","1","0","0","0","0","1","1","1","1","2.76160720500002","1",143
15,"3","B","2","new","0","0","1","1","1","0","0","0","2","1.27957512099965","1",143
