"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
4,"0","B","2","new","1","1","1","1","1","1","1","1","1","0.887808357000267","0",113
4,"1","A","1","new","0","0","0","0","1","0","0","0","1","0.377226986000096","1",113
4,"2","A","1","old","0","1","0","0","0","1","0","0","1","0.33621036500017","1",113
4,"1","A","1","new","0","0","0","0","0","1","0","0","1","0.41696240400006","1",113
4,"2","A","1","new","0","0","1","0","0","0","1","0","2","0.359815654000158","0",113
4,"2","B","2","new","1","1","1","0","1","1","1","0","1","0.316677083999821","0",113
4,"1","A","1","new","0","0","1","0","0","0","0","0","2","0.347513249999793","0",113
4,"3","B","2","new","1","0","1","0","1","1","1","0","2","0.330863635999776","1",113
4,"2","B","2","new","1","1","0","1","1","1","1","0","1","0.341787303000274","0",113
4,"2","A","1","new","0","0","0","0","1","0","0","1","1","0.356846596000196","1",113
4,"3","A","1","new","1","0","1","1","0","0","0","0","2","0.323124284999722","0",113
4,"3","A","1","new","1","0","1","0","0","0","0","1","1","0.873697410999739","1",113
4,"3","B","2","new","0","1","0","1","1","1","1","0","2","0.457400455999959","1",113
4,"2","A","1","old","0","0","0","1","0","0","0","1","1","0.352589435000027","1",113
4,"2","A","1","old","0","1","0","0","0","1","0","0","1","0.336598049999793","1",113
4,"2","B","2","old","1","1","1","0","1","1","1","0","2","0.314535755999714","1",113
4,"2","A","1","new","1","0","1","0","0","0","0","0","2","0.387534986999981","0",113
4,"2","A","1","new","0","1","0","1","0","0","0","0","1","0.322321596000165","1",113
4,"2","B","2","new","1","1","0","0","1","1","1","1","1","0.403483809000136","0",113
4,"3","B","2","new","0","1","1","1","0","0","1","1","2","0.316001764999783","1",113
4,"2","B","2","old","1","1","1","0","1","1","1","0","1","0.462071457000093","0",113
4,"2","A","1","old","0","0","0","1","0","0","0","1","1","0.323235367999587","1",113
4,"1","A","1","new","0","0","0","0","0","0","0","1","2","0.27639877699994","0",113
4,"2","A","1","old","1","0","0","0","1","0","0","0","1","0.269774993999818","1",113
4,"2","A","1","new","0","1","0","0","0","0","1","0","1","0.352829287000077","1",113
4,"1","B","2","new","1","1","1","1","0","1","1","1","1","0.292644289000236","0",113
4,"2","B","2","old","1","1","0","1","1","1","0","1","1","0.265611484000146","0",113
4,"3","A","1","new","1","1","0","0","0","0","0","1","1","0.26254752900013","1",113
4,"2","B","2","old","1","0","1","1","1","0","1","1","1","0.281549757999983","0",113
4,"2","B","2","old","0","1","1","1","0","1","1","1","1","0.815852542000357","0",113
4,"2","A","1","old","0","0","1","0","0","0","1","0","2","0.384475528000166","0",113
4,"3","A","1","new","1","0","0","1","1","0","0","0","2","0.363387755999611","0",113
4,"2","A","1","old","1","0","0","0","1","0","0","0","2","0.269415018000018","0",113
4,"2","B","2","new","1","1","1","1","1","1","0","0","1","0.355426765000175","0",113
4,"1","B","2","new","1","1","1","1","1","1","0","1","2","0.301254185000289","1",113
4,"1","A","1","new","1","0","0","0","0","0","0","0","2","0.315169171999969","0",113
4,"1","B","2","new","1","1","1","1","1","0","1","1","1","0.578049094000107","0",113
4,"0","A","1","new","0","0","0","0","0","0","0","0","2","0.303427957000167","0",113
4,"1","B","2","new","1","1","1","1","1","1","1","0","1","0.356587480000144","0",113
4,"2","B","2","old","1","0","1","1","1","0","1","1","1","0.281173667000076","0",113
4,"3","A","1","new","1","0","1","0","0","1","0","0","2","0.350291192999975","0",113
4,"0","B","2","new","1","1","1","1","1","1","1","1","2","0.364192077999633","1",113
4,"3","A","1","new","0","0","0","0","1","1","0","1","1","0.307818615999622","1",113
4,"3","B","2","new","1","0","1","0","1","1","0","1","2","0.5373259590001","1",113
4,"0","A","1","new","0","0","0","0","0","0","0","0","2","0.302022837000095","0",113
4,"3","B","2","new","0","0","1","0","1","1","1","1","2","0.465177884999775","1",113
4,"3","A","1","new","0","1","0","0","1","1","0","0","2","0.436675086999912","0",113
4,"3","B","2","new","1","1","0","0","1","0","1","1","2","0.318883156000084","1",113
4,"1","B","2","new","1","1","1","0","1","1","1","1","1","0.618051708000166","0",113
4,"3","B","2","new","0","1","1","0","1","0","1","1","1","0.557770456000071","0",113
4,"2","B","2","new","0","1","1","1","1","1","1","0","1","0.295547167999757","0",113
4,"2","B","2","new","1","1","1","0","0","1","1","1","2","0.410606400999768","1",113
4,"2","B","2","old","0","1","1","1","0","1","1","1","1","0.324552727000082","0",113
4,"1","A","1","new","0","0","0","0","0","0","1","0","1","0.304252163000001","1",113
4,"2","B","2","new","1","1","1","0","1","0","1","1","1","0.280284299999948","0",113
4,"2","B","2","old","1","1","0","1","1","1","0","1","2","0.390134024999952","1",113
4,"1","A","1","new","0","0","0","1","0","0","0","0","1","0.52001419599992","1",113
4,"1","B","2","new","0","1","1","1","1","1","1","1","1","0.388485961999777","0",113
4,"2","A","1","new","0","1","0","0","0","1","0","0","1","0.351470996999979","1",113
4,"3","A","1","new","0","0","0","1","0","0","1","1","2","0.34850490000008","0",113
4,"1","B","2","new","1","1","0","1","1","1","1","1","2","0.328266339000038","1",113
4,"2","A","1","new","0","0","0","0","0","1","0","1","2","0.308057349000137","0",113
4,"2","A","1","old","0","0","1","0","0","0","1","0","1","0.465279626999745","1",113
4,"2","B","2","new","1","1","0","1","1","0","1","1","1","0.431735189999927","0",113
4,"3","B","2","new","1","1","0","0","1","1","1","0","1","0.378951087000132","0",113
4,"1","B","2","new","1","0","1","1","1","1","1","1","1","0.3520552949999","0",113
4,"2","A","1","new","1","0","0","0","0","1","0","0","1","0.415823326000009","1",113
4,"1","A","1","new","0","1","0","0","0","0","0","0","2","0.324881204000121","0",113
