"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
11,"3","B","2","new","0","0","0","1","0","0","0","0","2","2.810374271","1",133
11,"2","A","1","old","1","0","0","0","1","1","0","1","1","2.28702072800002","1",133
11,"2","B","2","new","0","0","1","1","0","0","0","0","2","3.86230350200003","1",133
11,"3","B","2","new","1","1","0","1","0","1","0","1","1","1.03039349599999","0",133
11,"1","A","1","new","0","0","0","0","0","1","1","1","1","2.70725886799983","1",133
11,"3","A","1","new","1","0","0","0","0","1","1","0","2","0.818319061000011","0",133
11,"2","A","1","old","0","0","0","1","0","1","1","1","2","1.60403004699992","0",133
11,"1","A","1","new","0","0","0","0","1","0","1","1","2","4.33457064900017","0",133
11,"2","B","2","new","1","1","1","1","1","0","0","1","2","1.82309816099996","1",133
11,"3","B","2","new","1","1","0","1","1","0","1","0","2","1.03004165399989","1",133
11,"2","A","1","old","0","0","1","0","1","0","1","1","1","2.67731412700005","1",133
11,"3","B","2","new","1","1","0","0","0","0","1","0","2","0.882092239999793","1",133
11,"3","A","1","new","1","0","0","0","0","1","0","1","2","0.738741408000124","0",133
11,"2","A","1","old","0","1","0","0","1","1","1","0","1","2.52248610900006","1",133
11,"1","B","2","new","1","1","1","0","0","0","0","0","2","1.462738296","1",133
11,"2","B","2","old","1","0","1","1","0","1","0","0","2","1.51634199","1",133
11,"2","B","2","new","1","1","1","1","1","1","0","0","2","0.987887574999832","1",133
11,"2","B","2","new","1","0","1","1","1","0","0","0","2","1.41580594800007","1",133
11,"2","A","1","new","0","0","0","0","1","1","0","0","1","2.39364119900006","1",133
11,"3","B","2","new","1","0","0","0","0","0","0","0","2","1.49047928000027","1",133
11,"1","A","1","new","0","1","0","0","1","1","1","1","1","1.80873517199961","1",133
11,"1","B","2","new","1","1","1","1","0","0","0","1","2","1.62352407300023","1",133
11,"2","A","1","new","0","1","0","0","1","0","1","1","1","3.17348868900035","1",133
11,"2","A","1","new","0","0","1","0","1","1","1","0","1","3.51805986799991","1",133
11,"2","A","1","old","1","0","0","0","1","1","0","1","1","1.44749922400024","1",133
11,"0","A","1","new","0","0","0","0","1","1","1","1","1","2.51899733900018","1",133
11,"2","B","2","old","1","1","1","1","1","0","1","0","2","1.9626306160003","1",133
11,"2","B","2","new","1","1","0","1","1","0","0","0","2","1.9588053550001","1",133
11,"0","B","2","new","1","1","1","1","0","0","0","0","2","1.53635212699965","1",133
11,"2","B","2","old","1","0","1","1","0","1","0","0","2","1.66967332399963","1",133
11,"2","B","2","new","1","1","1","0","0","0","0","1","2","1.75222298199969","1",133
11,"3","A","1","new","1","0","1","0","1","1","1","0","2","1.75496591599995","0",133
11,"2","B","2","new","1","0","1","1","0","0","1","0","2","1.47118358399985","1",133
11,"3","B","2","new","1","1","0","0","0","0","0","1","2","1.53496578399972","1",133
11,"2","A","1","old","0","0","0","1","0","1","1","1","1","2.14097873600031","1",133
11,"0","B","2","new","1","1","1","1","0","0","0","0","2","1.27083650600025","1",133
11,"1","B","2","new","1","1","1","1","0","1","0","0","2","1.43961465999973","1",133
11,"2","A","1","new","0","1","0","1","1","1","1","1","1","1.41083644799983","1",133
11,"3","A","1","new","1","0","1","0","1","1","0","1","1","1.71792363900022","1",133
11,"3","A","1","new","0","0","1","0","1","1","0","0","1","1.73765171100013","1",133
11,"2","A","1","new","0","0","1","0","0","1","1","1","1","1.75638748499978","1",133
11,"2","B","2","old","1","1","1","1","1","0","1","0","2","1.25929081599998","1",133
11,"3","A","1","new","1","1","0","0","0","1","1","1","1","1.2420186280001","1",133
11,"1","B","2","new","1","0","1","1","0","0","0","0","2","1.70659010899999","1",133
11,"1","B","2","new","1","1","1","1","0","0","1","0","2","1.15985649899994","1",133
11,"1","B","2","new","1","1","0","1","0","0","0","0","2","1.23300563700013","1",133
11,"1","A","1","new","0","0","1","0","1","1","1","1","1","1.55401185799974","1",133
11,"1","B","2","new","0","1","1","1","0","0","0","0","None",NA,NA,133
11,"3","B","2","new","0","0","1","1","1","0","0","0","1","1.9683245870001","0",133
11,"3","A","1","new","0","0","1","1","1","1","1","0","1","2.54673043299999","1",133
11,"2","A","1","new","0","0","1","1","1","1","1","1","1","1.5981864649998","1",133
11,"2","B","2","old","1","1","0","0","0","0","0","0","2","0.540347897000174","1",133
11,"1","A","1","new","0","0","0","0","1","1","1","0","1","0.978953202999946","1",133
11,"2","B","2","old","1","1","0","0","0","0","0","0","2","0.741109514000073","1",133
11,"2","B","2","old","0","1","1","1","0","0","0","1","2","2.74320970500003","1",133
11,"0","A","1","new","0","0","0","0","1","1","1","1","1","2.57042325700013","1",133
11,"2","A","1","new","1","0","1","0","1","1","1","1","1","1.39751737799997","1",133
11,"2","A","1","old","0","0","1","0","1","0","1","1","1","2.60203296500003","1",133
11,"2","A","1","new","0","1","0","0","0","1","1","1","1","1.37552417999996","1",133
11,"1","A","1","new","0","0","0","1","1","1","1","1","1","1.49695505199998","1",133
