"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
46,"2","B","2","old","0","1","0","1","1","1","1","1","1","1.84227666300012","0",202
46,"3","B","2","new","0","1","0","1","0","1","1","1","1","1.32437536999987","0",202
46,"3","B","2","new","1","1","0","1","0","1","1","0","2","4.00431600100001","1",202
46,"2","A","1","old","0","1","0","1","0","0","0","0","1","1.14432368500002","1",202
46,"3","B","2","new","1","1","0","0","1","1","0","1","2","0.756150407999485","1",202
46,"3","B","2","new","0","1","1","0","1","1","1","0","2","0.47297451599934","1",202
46,"1","B","2","new","1","1","1","1","0","1","1","1","1","1.17835400399963","0",202
46,"0","B","2","new","1","1","1","1","1","1","1","1","1","0.686316579000049","0",202
46,"2","A","1","new","0","0","0","0","1","1","0","0","1","2.47893257499982","1",202
46,"3","A","1","new","1","0","0","1","0","0","0","1","2","1.06595199799995","0",202
46,"3","A","1","new","0","0","0","0","1","0","1","1","2","1.10906187099954","0",202
46,"2","B","2","old","1","1","1","1","1","0","1","0","1","1.01509355500002","0",202
46,"1","A","1","new","1","0","0","0","0","0","0","0","2","1.86900573000003","0",202
46,"2","A","1","new","0","0","0","1","1","0","0","0","1","1.25428761400053","1",202
46,"2","A","1","new","1","0","0","0","0","0","0","1","1","1.33791897599986","1",202
46,"3","B","2","new","1","1","1","1","0","0","0","1","2","1.24910108699987","1",202
46,"2","B","2","new","1","0","1","1","0","1","1","1","1","1.28248820299996","0",202
46,"2","B","2","old","1","1","1","1","0","1","0","1","2","1.68874541699915","1",202
46,"1","B","2","new","1","1","1","1","1","0","1","1","1","1.13995740999962","0",202
46,"3","A","1","new","0","0","1","1","0","0","1","0","None",NA,NA,202
46,"2","B","2","new","1","1","1","1","1","0","0","1","2","0.301324586000192","1",202
46,"2","A","1","new","0","0","0","0","0","1","0","1","2","2.49522604499998","0",202
46,"3","A","1","new","0","1","0","1","1","0","0","0","2","1.95948512399991","0",202
46,"1","A","1","new","0","1","0","0","0","0","0","0","2","1.71591451799941","0",202
46,"1","A","1","new","0","0","0","0","0","0","1","0","2","1.44843153700003","0",202
46,"2","A","1","old","0","1","0","1","0","0","0","0","1","0.796388822999688","1",202
46,"2","B","2","old","1","1","1","1","1","0","1","0","2","2.96441944099934","1",202
46,"1","B","2","new","1","0","1","1","1","1","1","1","1","1.11708299400016","0",202
46,"1","A","1","new","0","0","0","1","0","0","0","0","2","0.421065096000348","0",202
46,"1","A","1","new","0","0","1","0","0","0","0","0","1","0.58059338899966","1",202
46,"2","A","1","old","0","0","0","0","1","0","1","0","2","0.932288713999696","0",202
46,"1","A","1","new","0","0","0","0","0","0","0","1","2","1.5550376250003","0",202
46,"2","A","1","new","0","0","1","0","0","0","1","0","1","2.00232803800009","1",202
46,"3","A","1","new","0","0","1","0","0","0","1","1","1","1.79219661700063","1",202
46,"0","B","2","new","1","1","1","1","1","1","1","1","1","1.28692526899977","0",202
46,"3","B","2","new","1","0","1","0","1","0","1","1","1","1.69008181100071","0",202
46,"3","A","1","new","0","1","0","0","0","1","1","0","2","1.75985539800058","0",202
46,"0","A","1","new","0","0","0","0","0","0","0","0","2","1.62488139400011","0",202
46,"2","B","2","new","1","0","1","1","1","1","0","1","1","1.56307539000045","0",202
46,"2","A","1","old","0","0","0","0","0","1","0","1","2","2.92194133700013","0",202
46,"2","B","2","new","1","1","1","1","1","1","0","0","1","3.31510189399978","0",202
