"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
64,"3","A","1","new","1","0","1","1","0","0","0","0","2","2.09822654100026","0",81
64,"2","A","1","new","0","1","0","0","0","0","1","0","1","1.29237913999896","1",81
64,"1","B","2","new","0","1","1","1","1","1","1","1","1","0.867723645000297","0",81
64,"1","B","2","new","1","0","1","1","1","1","1","1","2","1.13055517499924","1",81
64,"2","A","1","new","1","0","1","0","0","0","0","0","2","0.949621124998885","0",81
64,"1","A","1","new","0","0","0","0","0","0","1","0","1","0.776650097999664","1",81
64,"2","A","1","old","1","0","0","0","1","0","0","0","2","0.889946231000067","0",81
64,"3","B","2","new","0","1","1","1","0","0","1","1","1","0.944644500001232","0",81
64,"3","A","1","new","1","0","1","0","0","0","0","1","2","0.803265689999535","0",81
64,"3","B","2","new","0","1","1","0","1","0","1","1","1","0.723524897000971","0",81
64,"0","A","1","new","0","0","0","0","0","0","0","0","1","1.04228984099973","1",81
64,"1","B","2","new","1","1","0","1","1","1","1","1","2","0.933676841999841","1",81
64,"2","A","1","new","0","0","0","0","1","0","0","1","1","0.826490944000398","1",81
64,"1","A","1","new","0","1","0","0","0","0","0","0","1","1.14572967800086","1",81
64,"3","A","1","new","0","0","0","0","1","1","0","1","1","0.838208606999615","1",81
64,"2","A","1","old","1","0","0","0","1","0","0","0","2","0.891266407999865","0",81
64,"2","B","2","new","1","1","0","1","1","0","1","1","2","0.809090209000715","1",81
64,"2","A","1","new","1","0","0","0","0","1","0","0","2","0.849132635999922","0",81
64,"1","B","2","new","1","1","1","1","1","1","0","1","2","0.690056722000008","1",81
64,"0","B","2","new","1","1","1","1","1","1","1","1","2","1.45558453199919","1",81
64,"3","B","2","new","0","0","1","0","1","1","1","1","1","1.31662177500039","0",81
64,"0","A","1","new","0","0","0","0","0","0","0","0","1","0.884684364998975","1",81
64,"2","A","1","new","0","1","0","1","0","0","0","0","1","0.813943647000997","1",81
64,"2","A","1","old","0","0","0","1","0","0","0","1","1","1.15059792799912","1",81
64,"1","A","1","new","0","0","0","0","1","0","0","0","1","0.978521089000424","1",81
64,"3","B","2","new","1","0","1","0","1","1","0","1","2","1.26474193300055","1",81
64,"1","B","2","new","1","1","1","1","0","1","1","1","2","0.921595765999882","1",81
64,"3","A","1","new","1","0","0","1","1","0","0","0","2","1.43344894099937","0",81
64,"2","B","2","old","1","1","0","1","1","1","0","1","2","0.819854650000707","1",81
64,"3","A","1","new","0","0","0","1","0","0","1","1","1","0.747425400999418","1",81
64,"0","B","2","new","1","1","1","1","1","1","1","1","2","0.863579582999591","1",81
64,"2","A","1","old","0","0","1","0","0","0","1","0","1","1.17431041599957","1",81
64,"2","B","2","new","1","1","1","0","1","0","1","1","2","0.866024242001004","1",81
64,"1","B","2","new","1","1","1","0","1","1","1","1","2","0.757063409999319","1",81
64,"2","A","1","old","0","1","0","0","0","1","0","0","1","1.00313570899925","1",81
64,"2","A","1","new","0","0","0","0","0","1","0","1","1","0.774466252998536","1",81
64,"1","A","1","new","0","0","0","0","0","1","0","0","1","1.22877765799967","1",81
64,"1","A","1","new","0","0","0","0","0","0","0","1","1","1.04449146299885","1",81
64,"2","B","2","old","1","1","1","0","1","1","1","0","2","1.07530953300011","1",81
64,"2","A","1","new","0","0","1","0","0","0","1","0","1","0.920600408999235","1",81
64,"2","A","1","old","0","0","1","0","0","0","1","0","1","0.777883050001037","1",81
64,"3","A","1","new","1","1","0","0","0","0","0","1","2","1.01381762900019","0",81
64,"2","B","2","new","1","1","1","0","0","1","1","1","2","1.19344726799864","1",81
64,"3","B","2","new","1","1","0","0","1","0","1","1","2","1.60942733400043","1",81
64,"2","B","2","new","0","1","1","1","1","1","1","0","1","0.865481376000389","0",81
64,"1","B","2","new","1","1","1","1","1","0","1","1","2","1.22125141199831","1",81
64,"1","A","1","new","0","0","0","1","0","0","0","0","1","0.832527689999552","1",81
64,"2","B","2","new","1","1","1","0","1","1","1","0","2","0.929381431000365","1",81
64,"1","A","1","new","0","0","1","0","0","0","0","0","1","1.0383638910007","1",81
64,"3","A","1","new","1","0","1","0","0","1","0","0","2","0.729281754000112","0",81
64,"2","B","2","old","0","1","1","1","0","1","1","1","1","1.06568840799991","0",81
64,"3","B","2","new","0","1","0","1","1","1","1","0","1","0.62873439500072","0",81
64,"3","B","2","new","1","0","1","0","1","1","1","0","2","0.97304433699901","1",81
64,"3","A","1","new","0","1","0","0","1","1","0","0","1","0.649462016999678","1",81
64,"2","A","1","old","0","1","0","0","0","1","0","0","1","0.68486553799994","1",81
64,"2","B","2","old","1","1","0","1","1","1","0","1","2","1.19423753699994","1",81
64,"2","B","2","old","1","0","1","1","1","0","1","1","2","0.83447944999898","1",81
64,"2","A","1","new","0","1","0","0","0","1","0","0","1","1.79783009799939","1",81
64,"3","B","2","new","1","1","0","0","1","1","1","0","2","0.929088830000182","1",81
64,"2","B","2","old","1","0","1","1","1","0","1","1","2","0.841845904000365","1",81
64,"2","B","2","new","1","1","1","1","1","1","0","0","2","0.87677345100019","1",81
64,"2","A","1","old","0","0","0","1","0","0","0","1","1","0.754931962001137","1",81
64,"2","B","2","new","1","1","0","1","1","1","1","0","2","1.21080623600028","1",81
64,"1","A","1","new","1","0","0","0","0","0","0","0","2","0.715142114999253","0",81
64,"2","B","2","old","0","1","1","1","0","1","1","1","1","0.828139377999833","0",81
