"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
10,"3","A","1","new","1","1","0","0","0","0","0","1","1","3.33820979699976","1",129
10,"2","A","1","new","0","0","0","0","0","1","0","1","1","4.59843452899986","1",129
10,"3","A","1","new","1","0","1","1","0","0","0","0","1","3.425387538","1",129
10,"3","B","2","new","1","1","0","0","1","0","1","1","1","1.64874606600006","0",129
10,"3","A","1","new","0","1","0","0","1","1","0","0","1","1.23218353700031","1",129
10,"1","B","2","new","1","1","0","1","1","1","1","1","2","2.84879204200024","1",129
10,"1","A","1","new","0","0","0","0","0","0","0","1","1","1.59516971999983","1",129
10,"1","A","1","new","1","0","0","0","0","0","0","0","1","1.88371693499994","1",129
10,"2","A","1","old","0","0","1","0","0","0","1","0","1","1.70419244100003","1",129
10,"1","B","2","new","1","1","1","1","1","1","0","1","2","3.19943242399995","1",129
10,"3","B","2","new","1","1","0","0","1","1","1","0","1","1.62545387499995","0",129
10,"2","B","2","new","1","1","1","1","1","1","0","0","2","1.54474262600024","1",129
10,"3","A","1","new","1","0","1","0","0","1","0","0","2","1.0322191969999","0",129
10,"2","B","2","old","1","0","1","1","1","0","1","1","2","0.912602977000006","1",129
10,"2","A","1","old","0","0","1","0","0","0","1","0","1","1.22332466299986","1",129
10,"2","A","1","new","0","1","0","1","0","0","0","0","1","1.74240727200004","1",129
10,"2","A","1","old","0","0","0","1","0","0","0","1","1","1.42256756999996","1",129
10,"1","A","1","new","0","0","0","0","0","0","1","0","1","3.35988137599998","1",129
10,"2","B","2","new","1","1","1","0","0","1","1","1","2","2.09026558999994","1",129
10,"2","A","1","new","0","0","1","0","0","0","1","0","1","1.38772042000028","1",129
10,"2","A","1","old","0","0","0","1","0","0","0","1","1","0.892263338000248","1",129
10,"2","B","2","new","1","1","1","0","1","0","1","1","2","0.891636560000279","1",129
10,"1","A","1","new","0","0","0","1","0","0","0","0","1","0.937573561000136","1",129
10,"3","A","1","new","0","0","0","1","0","0","1","1","1","0.785071960000096","1",129
10,"2","B","2","new","0","1","1","1","1","1","1","0","2","1.90831649700021","1",129
10,"1","B","2","new","1","0","1","1","1","1","1","1","2","1.49639101899993","1",129
10,"1","B","2","new","1","1","1","1","1","0","1","1","2","0.963962577000075","1",129
10,"1","A","1","new","0","0","0","0","0","1","0","0","1","1.59285326500003","1",129
10,"3","A","1","new","0","0","0","0","1","1","0","1","2","4.5638700569998","0",129
10,"2","B","2","old","1","1","1","0","1","1","1","0","2","1.17841007400011","1",129
10,"1","A","1","new","0","0","0","0","1","0","0","0","1","1.72789560300043","1",129
10,"2","B","2","new","1","1","0","0","1","1","1","1","2","2.68568100499988","1",129
10,"2","A","1","new","0","0","0","0","1","0","0","1","1","2.23231590799969","1",129
10,"2","A","1","old","1","0","0","0","1","0","0","0","1","1.72606463700004","1",129
10,"2","B","2","old","1","1","0","1","1","1","0","1","2","2.32043312700034","1",129
10,"3","A","1","new","1","0","1","0","0","0","0","1","2","1.16513240699987","0",129
10,"0","A","1","new","0","0","0","0","0","0","0","0","1","1.71883317400034","1",129
10,"2","A","1","new","1","0","1","0","0","0","0","0","1","3.56703579299983","1",129
10,"3","B","2","new","0","1","1","1","0","0","1","1","2","3.72991522199982","1",129
10,"2","B","2","old","1","1","0","1","1","1","0","1","2","1.1138330660001","1",129
10,"2","A","1","new","0","1","0","0","0","0","1","0","1","2.27583842000013","1",129
10,"2","B","2","new","1","1","1","0","1","1","1","0","2","1.78682102099992","1",129
10,"2","B","2","old","0","1","1","1","0","1","1","1","2","1.33341495700006","1",129
10,"1","B","2","new","1","1","1","1","1","1","1","0","2","1.1055987499999","1",129
10,"2","B","2","old","0","1","1","1","0","1","1","1","2","0.766600744999778","1",129
10,"3","A","1","new","1","0","0","1","1","0","0","0","1","1.46061262400008","1",129
10,"2","A","1","old","0","1","0","0","0","1","0","0","1","2.69009095699994","1",129
10,"2","A","1","new","0","1","0","0","0","1","0","0","1","2.15496495100024","1",129
10,"1","A","1","new","0","0","1","0","0","0","0","0","1","1.18629263000003","1",129
10,"2","B","2","old","1","0","1","1","1","0","1","1","2","1.17126252499975","1",129
10,"0","A","1","new","0","0","0","0","0","0","0","0","1","2.4286950970004","1",129
10,"1","B","2","new","1","1","1","0","1","1","1","1","2","1.09283849899975","1",129
10,"3","B","2","new","0","1","0","1","1","1","1","0","1","1.45098601699965","0",129
10,"1","A","1","new","0","1","0","0","0","0","0","0","1","2.59370760699994","1",129
10,"1","B","2","new","0","1","1","1","1","1","1","1","2","2.1986150849998","1",129
10,"3","B","2","new","1","0","1","0","1","1","0","1","2","0.955196155000067","1",129
10,"2","A","1","old","1","0","0","0","1","0","0","0","1","2.82485113199982","1",129
10,"2","B","2","new","1","1","0","1","1","0","1","1","1","1.74562800400008","0",129
10,"2","A","1","old","0","1","0","0","0","1","0","0","1","1.54724614799989","1",129
10,"0","B","2","new","1","1","1","1","1","1","1","1","2","2.82985986200038","1",129
10,"3","B","2","new","0","1","1","0","1","0","1","1","2","1.16991725900016","1",129
10,"3","B","2","new","0","0","1","0","1","1","1","1","2","1.10089246500002","1",129
10,"2","B","2","old","1","1","1","0","1","1","1","0","2","1.37116405400002","1",129
10,"0","B","2","new","1","1","1","1","1","1","1","1","2","1.29776712100011","1",129
10,"2","A","1","new","1","0","0","0","0","1","0","0","1","2.13656866500014","1",129
10,"3","B","2","new","1","0","1","0","1","1","1","0","2","1.23744849800005","1",129
10,"1","B","2","new","1","1","1","1","0","1","1","1","2","0.760350224999911","1",129
10,"2","B","2","new","1","1","0","1","1","1","1","0","1","1.64630711700011","0",129
