"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
35,"2","A","1","old","1","0","0","0","1","1","0","1","1","4.87165307699979","1",189
35,"0","B","2","new","1","1","1","1","0","0","0","0","2","1.73726884500138","1",189
35,"2","B","2","new","1","1","1","1","1","0","0","1","1","2.16999755400138","0",189
35,"3","A","1","new","1","0","1","0","1","1","0","1","1","1.79901863899977","1",189
35,"3","B","2","new","0","0","1","1","1","0","0","0","None",NA,NA,189
35,"2","B","2","old","1","1","1","1","1","0","1","0","2","1.39376764400004","1",189
35,"3","B","2","new","1","1","0","1","0","1","0","1","1","1.65241627999967","0",189
35,"2","A","1","old","0","0","0","1","0","1","1","1","1","1.7352691190008","1",189
35,"2","B","2","old","0","1","1","1","0","0","0","1","2","1.73942241700024","1",189
35,"2","A","1","old","0","0","1","0","1","0","1","1","1","1.25336225300089","1",189
35,"2","A","1","new","0","1","0","0","0","1","1","1","1","2.22149214000092","1",189
35,"3","B","2","new","1","0","0","0","0","0","0","0","2","1.75338487100089","1",189
35,"1","B","2","new","1","1","1","1","0","0","0","1","1","1.59747537700059","0",189
35,"2","B","2","new","1","1","0","1","1","0","0","0","2","1.39611193900055","1",189
35,"1","B","2","new","1","1","1","1","0","0","1","0","2","2.42325473700112","1",189
35,"2","A","1","new","0","0","0","0","1","1","0","0","2","1.83989956500045","0",189
35,"1","A","1","new","0","0","0","0","1","1","0","1","1","1.54393803099993","1",189
35,"3","A","1","new","0","1","0","0","1","0","1","0","2","2.99772316300005","0",189
35,"3","B","2","new","1","1","0","0","0","0","1","0","2","1.52945344600084","1",189
35,"0","B","2","new","1","1","1","1","0","0","0","0","2","1.190816893999","1",189
35,"1","B","2","new","1","0","1","1","0","0","0","0","2","1.42934557300032","1",189
35,"2","A","1","new","0","1","0","1","1","1","1","1","1","1.98364023399881","1",189
35,"1","A","1","new","1","0","0","0","1","1","1","1","1","1.99762778700097","1",189
35,"2","B","2","old","1","1","0","0","0","0","0","0","2","1.52459373000056","1",189
35,"2","A","1","new","0","0","1","0","0","1","1","1","1","1.42128403700008","1",189
35,"2","B","2","new","1","1","1","1","1","1","0","0","2","1.58534220199908","1",189
35,"0","A","1","new","0","0","0","0","1","1","1","1","1","1.62312427699908","1",189
35,"2","A","1","old","0","1","0","0","1","1","1","0","2","1.97224818900031","0",189
35,"1","B","2","new","1","1","1","1","0","1","0","0","2","1.63624426299975","1",189
35,"1","A","1","new","0","0","0","0","0","1","1","1","1","1.39326876599989","1",189
35,"2","A","1","new","0","0","1","0","1","1","1","0","1","3.72713894200024","1",189
35,"1","A","1","new","0","1","0","0","1","1","1","1","1","1.62706804399932","1",189
35,"3","B","2","new","0","0","0","1","0","0","0","0","2","2.30574967800021","1",189
35,"2","B","2","old","1","0","1","1","0","1","0","0","2","1.4460093430007","1",189
35,"3","B","2","new","1","1","0","1","1","0","1","0","2","1.44184889399912","1",189
35,"2","B","2","old","1","0","1","1","0","1","0","0","2","1.58034154300003","1",189
35,"2","B","2","new","0","0","1","1","0","0","0","0","2","1.29948614500063","1",189
35,"3","A","1","new","1","0","1","0","1","1","1","0","2","1.54144247899967","0",189
35,"2","B","2","new","1","0","1","1","0","0","1","0","2","1.42115484399983","1",189
35,"2","B","2","old","1","1","1","1","1","0","1","0","2","1.90151320999939","1",189
35,"2","A","1","new","0","0","1","1","1","1","1","1","1","1.35515289499926","1",189
35,"1","A","1","new","0","0","0","0","1","1","1","0","1","2.36045616099909","1",189
35,"1","B","2","new","1","1","0","1","0","0","0","0","2","1.66717661500115","1",189
35,"2","B","2","new","0","1","1","0","0","0","0","0","2","2.56717754499914","1",189
35,"3","A","1","new","1","0","0","0","0","1","1","0","2","2.35071887800041","0",189
35,"1","B","2","new","1","1","1","0","0","0","0","0","2","2.09675824500118","1",189
35,"1","B","2","new","1","1","1","1","1","0","0","0","2","2.11093978200006","1",189
35,"3","A","1","new","0","0","1","0","1","1","0","0","1","1.59795123699951","1",189
35,"2","B","2","new","1","0","1","1","1","0","0","0","2","1.48147261699887","1",189
35,"1","A","1","new","0","0","0","1","1","1","1","1","1","3.57280874800017","1",189
35,"2","B","2","old","1","1","0","0","0","0","0","0","2","1.40863511899988","1",189
35,"3","A","1","new","0","0","1","1","1","1","1","0","1","4.27364725099869","1",189
35,"3","B","2","new","1","1","0","0","0","0","0","1","1","1.56728390099852","0",189
35,"2","B","2","new","1","1","1","0","0","0","0","1","1","2.99727203400107","0",189
35,"1","A","1","new","0","0","1","0","1","1","1","1","2","2.68539187799979","0",189
35,"2","A","1","old","0","0","0","1","0","1","1","1","1","1.77642277799896","1",189
35,"3","A","1","new","1","1","0","0","0","1","1","1","1","1.56035481599974","1",189
35,"3","A","1","new","1","0","0","0","0","1","0","1","1","2.13615161199959","1",189
35,"1","B","2","new","0","1","1","1","0","0","0","0","2","3.34094790100062","1",189
35,"3","B","2","new","1","0","1","1","0","0","1","1","1","1.95184379300008","0",189
35,"2","A","1","new","1","0","1","0","1","1","1","1","1","1.6118495970004","1",189
35,"1","A","1","new","0","0","0","0","1","0","1","1","1","1.7447855570008","1",189
35,"2","A","1","old","1","0","0","0","1","1","0","1","1","2.03392001499924","1",189
35,"0","A","1","new","0","0","0","0","1","1","1","1","1","1.81886046799991","1",189
35,"2","A","1","old","0","0","1","0","1","0","1","1","1","1.62645359299859","1",189
35,"2","A","1","old","0","1","0","0","1","1","1","0","2","1.7744837930004","0",189
35,"2","A","1","new","0","1","0","0","1","0","1","1","2","2.33826273500017","0",189
35,"2","B","2","old","0","1","1","1","0","0","0","1","2","1.86824429900116","1",189
