"sub","distance","cat","num_cat","oldnew","d1","d2","d3","d4","d5","d6","d7","d8","resp","rt","correct","id"
60,"2","A","1","new","0","0","0","1","1","0","0","0","1","1.48210708500119","1",226
60,"2","A","1","old","0","1","0","1","0","0","0","0","1","0.998642377999204","1",226
60,"3","A","1","new","0","0","0","0","1","0","1","1","1","1.39234426699841","1",226
60,"1","B","2","new","1","1","1","1","1","1","0","1","2","1.0413457249997","1",226
60,"2","A","1","new","0","0","0","0","1","1","0","0","1","1.51650079699903","1",226
60,"3","A","1","new","1","0","0","1","0","0","0","1","1","1.61706816099831","1",226
60,"1","A","1","new","0","0","0","0","0","0","0","1","1","1.08702856300079","1",226
60,"2","A","1","old","0","0","0","0","1","0","1","0","1","0.88941505999901","1",226
60,"2","A","1","new","0","0","0","0","0","1","0","1","1","1.12510240800111","1",226
60,"2","B","2","new","1","1","0","1","1","0","1","1","2","1.98618019299829","1",226
60,"2","A","1","new","1","0","0","0","0","0","0","1","1","1.28027546699741","1",226
60,"2","B","2","new","1","1","1","1","1","0","0","1","2","1.98598533199765","1",226
60,"3","B","2","new","1","0","1","0","1","0","1","1","1","1.16017691399975","0",226
60,"1","A","1","new","0","0","0","0","1","0","0","0","1","1.02408103099879","1",226
60,"3","A","1","new","0","0","1","0","1","0","0","1","1","0.77904627099997","1",226
60,"2","B","2","new","0","1","0","1","1","1","1","1","2","3.34509199999957","1",226
60,"0","A","1","new","0","0","0","0","0","0","0","0","1","0.741635464000865","1",226
60,"3","B","2","new","1","1","0","0","1","1","0","1","2","1.41000794699721","1",226
60,"1","A","1","new","0","0","1","0","0","0","0","0","1","1.01695385600033","1",226
60,"2","A","1","old","0","0","0","0","1","0","1","0","1","0.757903736997832","1",226
60,"2","B","2","old","1","1","1","1","0","1","0","1","2","0.992867044999002","1",226
60,"2","B","2","old","1","1","1","1","1","0","1","0","2","1.33990702200026","1",226
60,"1","B","2","new","1","1","1","1","0","1","1","1","2","1.3579799830004","1",226
60,"2","A","1","old","0","0","0","0","0","1","0","1","1","1.22850820099848","1",226
60,"1","B","2","new","1","1","0","1","1","1","1","1","2","1.58965049299877","1",226
